timestamp,device_name,indoor_temperature_c,outdoor_temperature_c,setpoint_temperature_c,mode,power_consumption_watts,compressor_status,fan_speed_rpm,refrigerant_pressure_psi,error_code,filter_status,runtime_hours,wattage_mode
2025-03-04 16:41:25,aircon_1,18,31,15,cool,1765,On,1034,278,None,Clean,2,abnormal
2025-03-04 16:41:55,aircon_1,18,31,15,cool,1662,On,1116,280,None,Clean,2,abnormal
2025-03-04 16:42:25,aircon_1,18,31,15,cool,1419,On,1029,282,None,Clean,2,abnormal
2025-03-04 16:42:55,aircon_1,18,31,15,cool,1684,On,1150,282,None,Clean,2,abnormal
2025-03-04 16:43:25,aircon_1,18,31,15,cool,1357,On,1209,283,None,Clean,2,abnormal
2025-03-04 16:43:55,aircon_1,18,31,15,cool,1575,On,1499,283,None,Clean,2,abnormal
2025-03-04 16:44:25,aircon_1,18,31,15,cool,1725,On,1162,283,None,Clean,2,abnormal
2025-03-04 16:44:55,aircon_1,18,31,15,cool,1506,On,1296,283,None,Clean,2,abnormal
2025-03-04 16:45:25,aircon_1,18,31,15,cool,1374,On,1052,282,None,Clean,2,abnormal
2025-03-04 16:45:55,aircon_1,18,31,15,cool,1347,On,1175,283,None,Clean,2,abnormal
2025-03-04 16:46:25,aircon_1,18,31,15,cool,1606,On,1181,285,None,Clean,2,abnormal
2025-03-04 16:46:56,aircon_1,18,31,15,cool,1592,On,1151,285,None,Clean,2,abnormal
2025-03-04 16:47:26,aircon_1,18,31,15,cool,1360,On,1448,283,None,Clean,2,abnormal
2025-03-04 16:47:56,aircon_1,18,31,15,cool,1307,On,1310,283,None,Clean,2,abnormal
2025-03-04 16:48:26,aircon_1,18,31,15,cool,1390,On,1406,281,None,Clean,2,abnormal
2025-03-04 16:48:56,aircon_1,18,31,15,cool,1405,On,1017,283,None,Clean,2,abnormal
2025-03-04 16:49:26,aircon_1,18,31,15,cool,1770,On,1303,281,None,Clean,2,abnormal
2025-03-04 16:49:56,aircon_1,18,31,15,cool,1619,On,1230,282,None,Clean,2,abnormal
2025-03-04 16:50:26,aircon_1,18,31,15,cool,1278,On,1095,283,None,Clean,2,abnormal
2025-03-04 16:50:56,aircon_1,18,31,15,cool,1349,On,1482,283,None,Clean,2,abnormal
2025-03-04 16:51:26,aircon_1,18,31,15,cool,1630,On,1333,282,None,Clean,2,abnormal
2025-03-04 16:51:56,aircon_1,18,31,15,cool,1529,On,1248,283,None,Clean,2,abnormal
2025-03-04 16:52:26,aircon_1,18,31,15,cool,1421,On,1242,284,None,Clean,2,abnormal
2025-03-04 16:52:56,aircon_1,18,31,15,cool,1792,On,1275,283,None,Clean,2,abnormal
2025-03-04 16:53:26,aircon_1,18,31,15,cool,1389,On,1151,281,None,Clean,2,abnormal
2025-03-04 16:53:56,aircon_1,18,31,15,cool,1746,On,1303,281,None,Clean,2,abnormal
2025-03-04 16:54:26,aircon_1,18,31,15,cool,1564,On,1311,283,None,Clean,3,abnormal
2025-03-04 16:54:57,aircon_1,18,31,15,cool,1772,On,1051,282,None,Clean,3,abnormal
2025-03-04 16:55:27,aircon_1,18,31,15,cool,1573,On,1418,281,None,Clean,3,abnormal
2025-03-04 16:55:57,aircon_1,18,31,15,cool,1668,On,1300,279,None,Clean,3,abnormal
2025-03-04 16:56:27,aircon_1,18,31,15,cool,1426,On,1401,280,None,Clean,3,abnormal
2025-03-04 16:56:57,aircon_1,18,31,15,cool,1475,On,1032,280,None,Clean,3,abnormal
2025-03-04 16:57:27,aircon_1,18,31,15,cool,1709,On,1008,281,None,Clean,3,abnormal
2025-03-04 16:57:57,aircon_1,18,31,15,cool,1615,On,1240,283,None,Clean,3,abnormal
2025-03-04 16:58:27,aircon_1,18,31,15,cool,1540,On,1339,284,None,Clean,3,abnormal
2025-03-04 16:58:57,aircon_1,18,31,15,cool,1665,On,1255,284,None,Clean,3,abnormal
2025-03-04 16:59:27,aircon_1,18,31,15,cool,1262,On,1281,284,None,Clean,3,abnormal
2025-03-04 16:59:57,aircon_1,18,31,15,cool,1490,On,1088,283,None,Clean,3,abnormal
2025-03-04 17:00:27,aircon_1,18,31,15,cool,1463,On,1036,284,None,Clean,3,abnormal
2025-03-04 17:00:57,aircon_1,18,31,15,cool,1476,On,1012,286,None,Clean,3,abnormal
2025-03-04 17:01:27,aircon_1,18,31,15,cool,1586,On,1354,286,None,Clean,3,abnormal
2025-03-04 17:01:57,aircon_1,18,31,15,cool,1374,On,1027,287,None,Clean,3,abnormal
2025-03-04 17:02:27,aircon_1,18,31,15,cool,1327,On,1215,289,None,Clean,3,abnormal
2025-03-04 17:02:57,aircon_1,18,31,15,cool,1453,On,1187,290,None,Clean,3,abnormal
2025-03-04 17:03:28,aircon_1,18,31,15,cool,1677,On,1391,290,None,Clean,3,abnormal
2025-03-04 17:03:58,aircon_1,18,31,15,cool,1322,On,1418,291,None,Clean,3,abnormal
2025-03-04 17:04:28,aircon_1,18,31,15,cool,1447,On,1376,290,None,Clean,3,abnormal
2025-03-04 17:04:58,aircon_1,18,31,15,cool,1406,On,1452,291,None,Clean,3,abnormal
2025-03-04 17:05:28,aircon_1,18,31,15,cool,1679,On,1303,291,None,Clean,3,abnormal
2025-03-04 17:05:58,aircon_1,18,31,15,cool,1404,On,1319,289,None,Clean,3,abnormal
2025-03-04 17:06:28,aircon_1,18,31,15,cool,1546,On,1478,289,None,Clean,3,abnormal
2025-03-04 17:06:58,aircon_1,18,31,15,cool,1496,On,1043,289,None,Clean,3,abnormal
2025-03-04 17:07:28,aircon_1,18,31,15,cool,1284,On,1089,289,None,Clean,3,abnormal
2025-03-04 17:07:58,aircon_1,18,31,15,cool,1422,On,1084,291,None,Clean,3,abnormal
2025-03-04 17:08:28,aircon_1,18,31,15,cool,1372,On,1138,292,None,Clean,3,abnormal
2025-03-04 17:08:58,aircon_1,18,31,15,cool,1646,On,1299,290,None,Clean,3,abnormal
2025-03-04 17:09:28,aircon_1,18,31,15,cool,1718,On,1413,289,None,Clean,3,abnormal
2025-03-04 17:09:58,aircon_1,18,31,15,cool,1558,On,1361,288,None,Clean,3,abnormal
2025-03-04 17:10:28,aircon_1,18,31,15,cool,1477,On,1155,286,None,Clean,3,abnormal
2025-03-04 17:10:58,aircon_1,18,31,15,cool,1643,On,1455,285,None,Clean,3,abnormal
2025-03-04 17:11:28,aircon_1,18,31,15,cool,1684,On,1405,287,None,Clean,3,abnormal
2025-03-04 17:11:58,aircon_1,18,31,15,cool,1669,On,1422,289,None,Clean,3,abnormal
2025-03-04 17:12:29,aircon_1,18,31,15,cool,1692,On,1244,291,None,Clean,3,abnormal
2025-03-04 17:12:59,aircon_1,18,31,15,cool,1374,On,1480,292,None,Clean,3,abnormal
2025-03-04 17:13:29,aircon_1,18,31,15,cool,1772,On,1031,291,None,Clean,3,abnormal
2025-03-04 17:13:59,aircon_1,18,31,15,cool,1512,On,1073,289,None,Clean,3,abnormal
2025-03-04 17:14:29,aircon_1,18,31,15,cool,1358,On,1447,287,None,Clean,3,abnormal
2025-03-04 17:14:59,aircon_1,18,31,15,cool,1322,On,1120,285,None,Clean,3,abnormal
2025-03-04 17:15:29,aircon_1,18,31,15,cool,1331,On,1193,285,None,Clean,3,abnormal
2025-03-04 17:15:59,aircon_1,18,31,15,cool,1327,On,1072,283,None,Clean,3,abnormal
2025-03-04 17:16:29,aircon_1,18,31,15,cool,1459,On,1276,283,None,Clean,3,abnormal
2025-03-04 17:16:59,aircon_1,18,31,15,cool,1399,On,1357,284,None,Clean,3,abnormal
2025-03-04 17:17:29,aircon_1,18,31,15,cool,1698,On,1312,285,None,Clean,3,abnormal
2025-03-04 17:17:59,aircon_1,18,31,15,cool,1784,On,1100,285,None,Clean,3,abnormal
2025-03-04 17:18:29,aircon_1,18,31,15,cool,1508,On,1298,284,None,Clean,3,abnormal
2025-03-04 17:18:59,aircon_1,18,31,15,cool,1561,On,1042,286,None,Clean,3,abnormal
2025-03-04 17:19:29,aircon_1,18,31,15,cool,1715,On,1359,288,None,Clean,3,abnormal
2025-03-04 17:20:00,aircon_1,18,31,15,cool,1301,On,1095,286,None,Clean,3,abnormal
2025-03-04 17:20:30,aircon_1,18,31,15,cool,1333,On,1427,287,None,Clean,3,abnormal
2025-03-04 17:21:00,aircon_1,18,31,15,cool,1672,On,1120,289,None,Clean,3,abnormal
2025-03-04 17:21:30,aircon_1,18,31,15,cool,1645,On,1220,290,None,Clean,3,abnormal
2025-03-04 17:22:00,aircon_1,18,31,15,cool,1478,On,1437,291,None,Clean,3,abnormal
2025-03-04 17:22:30,aircon_1,18,31,15,cool,1596,On,1180,293,None,Clean,3,abnormal
2025-03-04 17:23:00,aircon_1,18,31,15,cool,1439,On,1020,295,None,Clean,3,abnormal
2025-03-04 17:23:30,aircon_1,18,31,15,cool,1302,On,1178,295,None,Clean,3,abnormal
2025-03-04 17:24:00,aircon_1,18,31,15,cool,1361,On,1126,294,None,Clean,3,abnormal
2025-03-04 17:24:30,aircon_1,18,31,15,cool,1455,On,1131,293,None,Clean,3,abnormal
2025-03-04 17:25:00,aircon_1,18,31,15,cool,1641,On,1054,292,None,Clean,3,abnormal
2025-03-04 17:25:30,aircon_1,18,31,15,cool,1575,On,1123,290,None,Clean,3,abnormal
2025-03-04 17:26:00,aircon_1,18,31,15,cool,1731,On,1332,288,None,Clean,3,abnormal
2025-03-04 17:26:30,aircon_1,18,31,15,cool,1689,On,1424,288,None,Clean,3,abnormal
2025-03-04 17:27:00,aircon_1,18,31,15,cool,1769,On,1007,290,None,Clean,3,abnormal
2025-03-04 17:27:30,aircon_1,18,31,15,cool,1632,On,1172,288,None,Clean,3,abnormal
2025-03-04 17:28:00,aircon_1,18,31,15,cool,1616,On,1296,290,None,Clean,3,abnormal
2025-03-04 17:28:31,aircon_1,18,31,15,cool,1700,On,1034,292,None,Clean,3,abnormal
2025-03-04 17:29:01,aircon_1,18,31,15,cool,1585,On,1466,291,None,Clean,3,abnormal
2025-03-04 17:29:31,aircon_1,18,31,15,cool,1752,On,1330,290,None,Clean,3,abnormal
2025-03-04 17:30:01,aircon_1,18,31,15,cool,1452,On,1206,288,None,Clean,3,abnormal
2025-03-04 17:30:31,aircon_1,18,31,15,cool,1617,On,1348,287,None,Clean,3,abnormal
2025-03-04 17:31:01,aircon_1,18,31,15,cool,1475,On,1192,287,None,Clean,3,abnormal
2025-03-04 17:31:31,aircon_1,18,31,15,cool,1257,On,1399,286,None,Clean,3,abnormal
2025-03-04 17:32:01,aircon_1,18,31,15,cool,1393,On,1226,284,None,Clean,3,abnormal
2025-03-04 17:32:31,aircon_1,18,31,15,cool,1707,On,1063,282,None,Clean,3,abnormal
2025-03-04 17:33:01,aircon_1,18,31,15,cool,1339,On,1450,280,None,Clean,3,abnormal
2025-03-04 17:33:31,aircon_1,18,31,15,cool,1783,On,1109,280,None,Clean,3,abnormal
2025-03-04 17:34:01,aircon_1,18,31,15,cool,1357,On,1219,282,None,Clean,3,abnormal
2025-03-04 17:34:31,aircon_1,18,31,15,cool,1348,On,1163,280,None,Clean,3,abnormal
2025-03-04 17:35:01,aircon_1,18,31,15,cool,1575,On,1351,280,None,Clean,3,abnormal
2025-03-04 17:35:31,aircon_1,18,31,15,cool,1733,On,1288,279,None,Clean,3,abnormal
2025-03-04 17:36:02,aircon_1,18,31,15,cool,1426,On,1448,278,None,Clean,3,abnormal
2025-03-04 17:36:32,aircon_1,18,31,15,cool,1761,On,1258,280,None,Clean,3,abnormal
2025-03-04 17:37:02,aircon_1,18,31,15,cool,1466,On,1477,281,None,Clean,3,abnormal
2025-03-04 17:37:32,aircon_1,18,31,15,cool,1410,On,1126,280,None,Clean,3,abnormal
2025-03-04 17:38:02,aircon_1,18,31,15,cool,1720,On,1478,278,None,Clean,3,abnormal
2025-03-04 17:38:32,aircon_1,18,31,15,cool,1411,On,1197,278,None,Clean,3,abnormal
2025-03-04 17:39:02,aircon_1,18,31,15,cool,1297,On,1402,277,None,Clean,3,abnormal
2025-03-04 17:39:32,aircon_1,18,31,15,cool,1433,On,1416,277,None,Clean,3,abnormal
2025-03-04 17:40:02,aircon_1,18,31,15,cool,1576,On,1225,278,None,Clean,3,abnormal
2025-03-04 17:40:32,aircon_1,18,31,15,cool,1274,On,1298,278,None,Clean,3,abnormal
2025-03-04 17:41:02,aircon_1,18,31,15,cool,1401,On,1045,278,None,Clean,3,abnormal
2025-03-04 17:41:32,aircon_1,18,31,15,cool,1603,On,1094,280,None,Clean,3,abnormal
2025-03-04 17:42:02,aircon_1,18,31,15,cool,1464,On,1279,281,None,Clean,3,abnormal
2025-03-04 17:42:32,aircon_1,18,31,15,cool,1327,On,1164,281,None,Clean,3,abnormal
2025-03-04 17:43:03,aircon_1,18,31,15,cool,1476,On,1226,279,None,Clean,3,abnormal
2025-03-04 17:43:33,aircon_1,18,31,15,cool,1483,On,1251,278,None,Clean,3,abnormal
2025-03-04 17:44:03,aircon_1,18,31,15,cool,1535,On,1243,278,None,Clean,3,abnormal
2025-03-04 17:44:33,aircon_1,18,31,15,cool,1440,On,1412,277,None,Clean,3,abnormal
2025-03-04 17:45:03,aircon_1,18,31,15,cool,1532,On,1155,277,None,Clean,3,abnormal
2025-03-04 17:45:42,aircon_1,18,31,15,cool,1363,On,1227,275,None,Clean,3,abnormal
2025-03-04 17:46:12,aircon_1,18,31,15,cool,1421,On,1257,274,None,Clean,3,abnormal
2025-03-04 17:46:42,aircon_1,18,31,15,cool,920,On,1237,272,None,Clean,3,normal
2025-03-04 17:47:12,aircon_1,18,31,15,cool,920,On,1392,270,None,Clean,3,normal
2025-03-04 17:47:42,aircon_1,18,31,15,cool,920,On,1447,268,None,Clean,3,normal
2025-03-04 13:21:12,aircon_2,16,30,23,cool,0,Off,506,159,None,Clean,0,normal
2025-03-04 13:21:42,aircon_2,17,30,16,cool,840,On,1467,161,None,Clean,0,normal
2025-03-04 13:22:12,aircon_2,17,30,16,cool,840,On,1118,159,None,Clean,0,normal
2025-03-04 13:22:42,aircon_2,17,30,16,cool,840,On,1344,161,None,Clean,0,normal
2025-03-04 13:23:12,aircon_2,17,30,16,cool,840,On,1226,159,None,Clean,0,normal
2025-03-04 13:23:42,aircon_2,17,30,16,cool,840,On,1042,159,None,Clean,0,normal
2025-03-04 13:24:12,aircon_2,17,30,16,cool,840,On,1251,158,None,Clean,0,normal
2025-03-04 13:24:43,aircon_2,17,30,16,cool,840,On,1025,158,None,Clean,0,normal
2025-03-04 13:25:13,aircon_2,17,30,16,cool,840,On,1168,158,None,Clean,0,normal
2025-03-04 13:25:43,aircon_2,17,30,16,cool,840,On,1126,156,None,Clean,0,normal
2025-03-04 13:26:13,aircon_2,17,30,16,cool,840,On,1054,158,None,Clean,0,normal
2025-03-04 13:26:43,aircon_2,17,30,16,cool,840,On,1341,156,None,Clean,0,normal
2025-03-04 13:27:13,aircon_2,17,30,16,cool,840,On,1024,154,None,Clean,0,normal
2025-03-04 13:27:43,aircon_2,17,30,16,cool,840,On,1095,154,None,Clean,0,normal
2025-03-04 13:28:13,aircon_2,17,30,16,cool,840,On,1430,156,None,Clean,0,normal
2025-03-04 13:28:43,aircon_2,17,30,16,cool,840,On,1222,157,None,Clean,0,normal
2025-03-04 13:29:13,aircon_2,17,30,16,cool,840,On,1483,156,None,Clean,0,normal
2025-03-04 13:29:43,aircon_2,17,30,16,cool,840,On,1230,158,None,Clean,0,normal
2025-03-04 13:30:13,aircon_2,17,30,16,cool,840,On,1160,158,None,Clean,0,normal
2025-03-04 13:30:43,aircon_2,17,30,16,cool,840,On,1261,157,None,Clean,0,normal
2025-03-04 13:31:13,aircon_2,17,30,16,cool,840,On,1470,159,None,Clean,0,normal
2025-03-04 13:31:43,aircon_2,17,30,16,cool,840,On,1301,157,None,Clean,0,normal
2025-03-04 13:32:13,aircon_2,17,30,16,cool,840,On,1302,157,None,Clean,0,normal
2025-03-04 13:47:57,aircon_2,17,30,16,cool,840,On,1355,156,None,Clean,0,normal
2025-03-04 13:48:27,aircon_2,17,30,16,cool,840,On,1030,155,None,Clean,0,normal
2025-03-04 13:49:40,aircon_2,17,30,16,cool,840,On,1497,156,None,Clean,0,normal
2025-03-04 13:50:10,aircon_2,17,30,16,cool,840,On,1059,156,None,Clean,0,normal
2025-03-04 14:05:47,aircon_2,17,30,16,cool,840,On,1247,154,None,Clean,0,normal
2025-03-04 14:06:17,aircon_2,17,30,16,cool,840,On,1463,156,None,Clean,0,normal
2025-03-04 14:06:47,aircon_2,17,30,16,cool,840,On,1346,158,None,Clean,0,normal
2025-03-04 14:07:17,aircon_2,17,30,16,cool,840,On,1034,160,None,Clean,0,normal
2025-03-04 14:07:47,aircon_2,17,30,16,cool,840,On,1200,158,None,Clean,0,normal
2025-03-04 14:08:17,aircon_2,17,30,16,cool,840,On,1258,158,None,Clean,0,normal
2025-03-04 14:08:47,aircon_2,17,30,16,cool,840,On,1322,159,None,Clean,0,normal
2025-03-04 14:09:17,aircon_2,17,30,16,cool,840,On,1262,159,None,Clean,0,normal
2025-03-04 14:09:47,aircon_2,17,30,16,cool,840,On,1161,159,None,Clean,0,normal
2025-03-04 14:10:17,aircon_2,17,30,16,cool,840,On,1336,161,None,Clean,0,normal
2025-03-04 14:10:47,aircon_2,17,30,16,cool,840,On,1234,163,None,Clean,0,normal
2025-03-04 14:11:17,aircon_2,17,30,16,cool,840,On,1262,162,None,Clean,0,normal
2025-03-04 14:11:47,aircon_2,17,30,16,cool,840,On,1316,161,None,Clean,0,normal
2025-03-04 14:12:17,aircon_2,17,30,16,cool,840,On,1107,163,None,Clean,0,normal
2025-03-04 14:12:47,aircon_2,17,30,16,cool,840,On,1235,163,None,Clean,0,normal
2025-03-04 14:13:18,aircon_2,17,30,16,cool,840,On,1481,165,None,Clean,0,normal
2025-03-04 14:13:48,aircon_2,17,30,16,cool,840,On,1295,163,None,Clean,0,normal
2025-03-04 14:14:18,aircon_2,17,30,16,cool,840,On,1484,161,None,Clean,0,normal
2025-03-04 14:14:48,aircon_2,17,30,16,cool,840,On,1462,160,None,Clean,0,normal
2025-03-04 14:15:18,aircon_2,17,30,16,cool,840,On,1211,158,None,Clean,0,normal
2025-03-04 14:15:48,aircon_2,17,30,16,cool,840,On,1193,157,None,Clean,0,normal
2025-03-04 14:16:18,aircon_2,17,30,16,cool,840,On,1174,158,None,Clean,0,normal
2025-03-04 14:16:48,aircon_2,17,30,16,cool,840,On,1228,160,None,Clean,0,normal
2025-03-04 14:17:18,aircon_2,17,30,16,cool,840,On,1081,160,None,Clean,0,normal
2025-03-04 14:17:48,aircon_2,17,30,16,cool,840,On,1368,161,None,Clean,0,normal
2025-03-04 14:18:18,aircon_2,17,30,16,cool,840,On,1159,162,None,Clean,0,normal
2025-03-04 14:18:48,aircon_2,17,30,16,cool,840,On,1090,163,None,Clean,0,normal
2025-03-04 14:19:18,aircon_2,17,30,16,cool,840,On,1114,162,None,Clean,0,normal
2025-03-04 14:19:48,aircon_2,17,30,16,cool,840,On,1167,161,None,Clean,0,normal
2025-03-04 14:20:18,aircon_2,17,30,16,cool,840,On,1013,160,None,Clean,0,normal
2025-03-04 14:20:49,aircon_2,17,30,16,cool,840,On,1402,161,None,Clean,0,normal
2025-03-04 14:21:19,aircon_2,17,30,16,cool,840,On,1127,163,None,Clean,0,normal
2025-03-04 14:21:49,aircon_2,17,30,16,cool,840,On,1017,162,None,Clean,1,normal
2025-03-04 14:22:19,aircon_2,17,30,16,cool,840,On,1434,163,None,Clean,1,normal
2025-03-04 14:22:49,aircon_2,17,30,16,cool,840,On,1202,163,None,Clean,1,normal
2025-03-04 14:23:19,aircon_2,17,30,16,cool,840,On,1003,162,None,Clean,1,normal
2025-03-04 14:23:49,aircon_2,17,30,16,cool,840,On,1145,163,None,Clean,1,normal
2025-03-04 14:24:19,aircon_2,17,30,16,cool,840,On,1090,163,None,Clean,1,normal
2025-03-04 14:24:49,aircon_2,17,30,16,cool,840,On,1488,161,None,Clean,1,normal
2025-03-04 14:25:19,aircon_2,17,30,16,cool,840,On,1448,160,None,Clean,1,normal
2025-03-04 14:25:49,aircon_2,17,30,16,cool,840,On,1018,159,None,Clean,1,normal
2025-03-04 14:26:19,aircon_2,17,30,16,cool,840,On,1122,158,None,Clean,1,normal
2025-03-04 14:26:49,aircon_2,17,30,16,cool,840,On,1123,159,None,Clean,1,normal
2025-03-04 14:27:19,aircon_2,17,30,16,cool,840,On,1315,157,None,Clean,1,normal
2025-03-04 14:27:49,aircon_2,17,30,16,cool,840,On,1410,156,None,Clean,1,normal
2025-03-04 14:28:19,aircon_2,17,30,16,cool,840,On,1314,155,None,Clean,1,normal
2025-03-04 14:28:50,aircon_2,17,30,16,cool,840,On,1342,155,None,Clean,1,normal
2025-03-04 14:29:20,aircon_2,17,30,16,cool,840,On,1149,154,None,Clean,1,normal
2025-03-04 14:29:50,aircon_2,17,30,16,cool,840,On,1280,155,None,Clean,1,normal
2025-03-04 14:30:20,aircon_2,17,30,16,cool,840,On,1171,154,None,Clean,1,normal
2025-03-04 14:30:50,aircon_2,17,30,16,cool,1406,On,1353,152,None,Clean,1,abnormal
2025-03-04 14:31:20,aircon_2,17,30,14,cool,1459,On,1086,150,None,Clean,1,abnormal
2025-03-04 14:31:50,aircon_2,17,30,14,cool,1629,On,1170,151,None,Clean,1,abnormal
2025-03-04 14:32:20,aircon_2,17,30,14,cool,1748,On,1057,151,None,Clean,1,abnormal
2025-03-04 14:32:50,aircon_2,17,30,14,cool,1450,On,1344,149,None,Clean,1,abnormal
2025-03-04 14:33:20,aircon_2,17,30,14,cool,1319,On,1085,151,None,Clean,1,abnormal
2025-03-04 14:33:50,aircon_2,17,30,14,cool,1385,On,1368,153,None,Clean,1,abnormal
2025-03-04 14:34:20,aircon_2,17,30,14,cool,1473,On,1348,151,None,Clean,1,abnormal
2025-03-04 14:34:50,aircon_2,17,30,14,cool,1329,On,1058,153,None,Clean,1,abnormal
2025-03-04 14:35:20,aircon_2,17,30,14,cool,1351,On,1298,153,None,Clean,1,abnormal
2025-03-04 14:35:50,aircon_2,17,30,14,cool,1411,On,1465,153,None,Clean,1,abnormal
2025-03-04 14:36:20,aircon_2,17,30,14,cool,1403,On,1496,153,None,Clean,1,abnormal
2025-03-04 14:36:51,aircon_2,17,30,14,cool,1312,On,1448,153,None,Clean,1,abnormal
2025-03-04 14:37:21,aircon_2,17,30,14,cool,1346,On,1284,154,None,Clean,1,abnormal
2025-03-04 14:37:51,aircon_2,17,30,14,cool,1622,On,1007,154,None,Clean,1,abnormal
2025-03-04 14:38:21,aircon_2,17,30,14,cool,1609,On,1039,155,None,Clean,1,abnormal
2025-03-04 14:38:51,aircon_2,17,30,14,cool,1368,On,1370,154,None,Clean,1,abnormal
2025-03-04 14:39:21,aircon_2,17,30,14,cool,1788,On,1043,154,None,Clean,1,abnormal
2025-03-04 14:39:51,aircon_2,17,30,14,cool,1629,On,1057,152,None,Clean,1,abnormal
2025-03-04 14:40:21,aircon_2,17,30,14,cool,1566,On,1236,152,None,Clean,1,abnormal
2025-03-04 14:40:51,aircon_2,17,30,14,cool,1349,On,1421,150,None,Clean,1,abnormal
2025-03-04 14:41:21,aircon_2,17,30,14,cool,1606,On,1121,150,None,Clean,1,abnormal
2025-03-04 14:41:51,aircon_2,17,30,14,cool,1386,On,1187,152,None,Clean,1,abnormal
2025-03-04 14:42:21,aircon_2,17,30,14,cool,1459,On,1278,150,None,Clean,1,abnormal
2025-03-04 14:42:51,aircon_2,17,30,14,cool,1612,On,1146,148,None,Clean,1,abnormal
2025-03-04 14:43:21,aircon_2,17,30,14,cool,1447,On,1039,149,None,Clean,1,abnormal
2025-03-04 14:43:51,aircon_2,17,30,14,cool,1504,On,1492,151,None,Clean,1,abnormal
2025-03-04 14:44:21,aircon_2,17,30,14,cool,1795,On,1298,152,None,Clean,1,abnormal
2025-03-04 14:44:51,aircon_2,17,30,14,cool,1742,On,1159,153,None,Clean,1,abnormal
2025-03-04 14:45:22,aircon_2,17,30,14,cool,1613,On,1261,153,None,Clean,1,abnormal
2025-03-04 14:45:52,aircon_2,17,30,14,cool,1322,On,1152,154,None,Clean,1,abnormal
2025-03-04 14:46:22,aircon_2,17,30,14,cool,1737,On,1153,152,None,Clean,1,abnormal
2025-03-04 14:46:52,aircon_2,17,30,14,cool,1483,On,1030,152,None,Clean,1,abnormal
2025-03-04 14:47:22,aircon_2,17,30,14,cool,1539,On,1061,153,None,Clean,1,abnormal
2025-03-04 14:47:52,aircon_2,17,30,14,cool,1712,On,1105,153,None,Clean,1,abnormal
2025-03-04 14:48:22,aircon_2,17,30,14,cool,1367,On,1487,151,None,Clean,1,abnormal
2025-03-04 14:48:52,aircon_2,17,30,14,cool,1546,On,1292,150,None,Clean,1,abnormal
2025-03-04 14:49:22,aircon_2,17,30,14,cool,1745,On,1369,150,None,Clean,1,abnormal
2025-03-04 14:49:52,aircon_2,17,30,14,cool,1415,On,1322,148,None,Clean,1,abnormal
2025-03-04 14:50:27,aircon_2,17,30,14,cool,1384,On,1316,146,None,Clean,1,abnormal
2025-03-04 14:50:57,aircon_2,17,30,14,cool,1394,On,1220,145,None,Clean,1,abnormal
2025-03-04 14:51:27,aircon_2,17,30,14,cool,1273,On,1225,147,None,Clean,1,abnormal
2025-03-04 14:51:58,aircon_2,17,30,14,cool,1267,On,1161,148,None,Clean,1,abnormal
2025-03-04 14:52:28,aircon_2,17,30,14,cool,1522,On,1253,149,None,Clean,1,abnormal
2025-03-04 14:52:58,aircon_2,17,30,14,cool,1402,On,1068,147,None,Clean,1,abnormal
2025-03-04 14:53:28,aircon_2,17,30,14,cool,1371,On,1064,148,None,Clean,1,abnormal
2025-03-04 14:53:58,aircon_2,17,30,14,cool,1630,On,1096,147,None,Clean,1,abnormal
2025-03-04 14:54:28,aircon_2,17,30,14,cool,1680,On,1314,148,None,Clean,1,abnormal
2025-03-04 14:54:58,aircon_2,17,30,14,cool,1352,On,1184,148,None,Clean,1,abnormal
2025-03-04 14:55:28,aircon_2,17,30,14,cool,1744,On,1012,147,None,Clean,1,abnormal
2025-03-04 14:55:58,aircon_2,17,30,14,cool,1340,On,1059,148,None,Clean,1,abnormal
2025-03-04 14:56:28,aircon_2,17,30,14,cool,1420,On,1285,150,None,Clean,1,abnormal
2025-03-04 14:56:58,aircon_2,17,30,14,cool,1255,On,1024,148,None,Clean,1,abnormal
2025-03-04 14:57:28,aircon_2,17,30,14,cool,1725,On,1068,148,None,Clean,1,abnormal
2025-03-04 14:57:58,aircon_2,17,30,14,cool,1420,On,1155,150,None,Clean,1,abnormal
2025-03-04 14:58:28,aircon_2,17,30,14,cool,1608,On,1263,149,None,Clean,1,abnormal
2025-03-04 14:58:58,aircon_2,17,30,14,cool,1438,On,1232,148,None,Clean,1,abnormal
2025-03-04 14:59:28,aircon_2,17,30,14,cool,1426,On,1367,148,None,Clean,1,abnormal
2025-03-04 14:59:59,aircon_2,17,30,14,cool,1556,On,1339,146,None,Clean,1,abnormal
2025-03-04 15:00:29,aircon_2,17,30,14,cool,1682,On,1058,147,None,Clean,1,abnormal
2025-03-04 15:00:59,aircon_2,17,30,14,cool,1732,On,1191,147,None,Clean,1,abnormal
2025-03-04 15:01:29,aircon_2,17,30,14,cool,1410,On,1499,145,None,Clean,1,abnormal
2025-03-04 15:01:59,aircon_2,17,30,14,cool,1688,On,1272,144,None,Clean,1,abnormal
2025-03-04 15:02:29,aircon_2,17,30,14,cool,1325,On,1379,146,None,Clean,1,abnormal
2025-03-04 15:02:59,aircon_2,17,30,14,cool,1408,On,1403,145,None,Clean,1,abnormal
2025-03-04 15:03:29,aircon_2,17,30,14,cool,1510,On,1266,144,None,Clean,1,abnormal
2025-03-04 15:03:59,aircon_2,17,30,14,cool,1478,On,1457,143,None,Clean,1,abnormal
